z,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value
                              45,                                0,    0.000000000002339406357703197,    0.000000000010485790858753022,    0.000000000017345040976299838,    0.000000000022055562335686323,     0.00000000002521517668226176,    0.000000000027341047939679486,     0.00000000002877218387523114,      0.0000000000297247532912366,      0.0000000000303391661063969,     0.00000000003070923924645599,     0.00000000003089946157820627,    0.000000000030955314118446905,    0.000000000030909596820466354,     0.00000000003078642163197271,     0.00000000003060380606594828
                              46,                                0,   0.0000000000035428418553375204,    0.000000000013225202740215074,    0.000000000020578795748311976,     0.00000000002539854698404604,     0.00000000002853975015811356,    0.000000000030606267744548974,     0.00000000003196765544468027,     0.00000000003285111917249842,     0.00000000003340085726842893,     0.00000000003371166580670654,     0.00000000003384792249085587,    0.000000000033854604472616855,    0.000000000033763904363635324,     0.00000000003359934132073455,    0.000000000033378398723279624
                              47,                                0,    0.000000000005241669341566985,     0.00000000001649465954720497,    0.000000000024243170397709892,     0.00000000002910209134148423,     0.00000000003218152903997964,     0.00000000003416162687630778,     0.00000000003543587123750776,     0.00000000003623871873134067,     0.00000000003671596997191771,     0.00000000003696209805876495,     0.00000000003704056714935823,     0.00000000003699534017893507,    0.000000000036857668562938296,    0.000000000036650254876025093,    0.000000000036389895169946345
                              48,                                0,    0.000000000007577767456393533,     0.00000000002034612311102159,     0.00000000002836079064211694,    0.000000000033180492109324457,    0.000000000036152514418941845,     0.00000000003801872341690166,    0.000000000039188650996930073,     0.00000000003989979125005964,     0.00000000004029720905064002,     0.00000000004047369826145717,    0.000000000040490989615451304,     0.00000000004039151797023182,     0.00000000004020526132937281,     0.00000000003995388514573616,     0.00000000003965334841037827
                              49,                                0,    0.000000000010706932518736976,    0.000000000024824468106790425,     0.00000000003294898350441038,    0.000000000037644485089196646,     0.00000000004046212068284344,     0.00000000004218710986081509,    0.000000000043236084764795276,    0.000000000043845042180683384,     0.00000000004415587479180994,    0.000000000044258315008725696,    0.000000000044211538279371616,     0.00000000004405594289575489,     0.00000000004381990813974891,     0.00000000004352384827381176,     0.00000000004318274097627065
                              50,                                0,    0.000000000014789644844373076,     0.00000000002996446398945402,    0.000000000038018631954338506,     0.00000000004250052155843674,    0.000000000045116553221229787,     0.00000000004667369034790615,    0.000000000047585926639217713,     0.00000000004808302700159567,    0.000000000048301235539764236,     0.00000000004832584480844756,     0.00000000004821266708646877,     0.00000000004799956993602427,     0.00000000004771302072950651,    0.000000000047371978081509006,     0.00000000004699030152950164
                              51,                                0,    0.000000000037275967390520676,      0.0000000000665450753346633,     0.00000000008083201742431025,     0.00000000008841800845671434,     0.00000000009265920045229377,     0.00000000009505137253831349,     0.00000000009633819400963397,     0.00000000009692415931352599,     0.00000000009704566017145548,     0.00000000009684901781883123,     0.00000000009642908968485118,     0.00000000009584971829624353,     0.00000000009515520437558418,     0.00000000009437706717990197,     0.00000000009353819878641073
                              52,                                0,    0.000000000052560009759159634,     0.00000000008398509530740685,     0.00000000009833458005229686,     0.00000000010571453074294057,     0.00000000010973672841910742,     0.00000000011193830417067762,      0.0000000001130650842998677,     0.00000000011351656856004485,      0.0000000001135237481604706,     0.00000000011322846417294245,     0.00000000011272209476513822,     0.00000000011206582719019433,     0.00000000011130193762463221,     0.00000000011046039350318425,     0.00000000010956288838585443
                              53,                                0,     0.00000000006808819758584261,     0.00000000009853049899606657,     0.00000000011161569366930877,     0.00000000011813451469381084,      0.0000000001215828397835023,      0.0000000001233933707683299,     0.00000000012424734896565078,     0.00000000012450505451509878,       0.000000000124372958731749,      0.0000000001239770094002054,     0.00000000012339792660758498,      0.0000000001226895340692117,     0.00000000012188888951037316,      0.0000000001210221817193779,     0.00000000012010831806770092
                              54,                                0,     0.00000000008641857061879227,     0.00000000011452912511175618,     0.00000000012596704632252893,     0.00000000013148040265365307,     0.00000000013429186514242796,     0.00000000013568218618834709,     0.00000000013625026680452675,      0.0000000001363094925285545,     0.00000000013603812604845143,     0.00000000013554430098616915,     0.00000000013489701474598243,     0.00000000013414210754153113,      0.0000000001333110428856259,     0.00000000013242599557796766,     0.00000000013150293533706623
                              55,                                0,     0.00000000010751764576817799,     0.00000000013191486992251085,     0.00000000014134850897623866,      0.0000000001457262339447491,      0.0000000001478450535055326,       0.000000000148789716030592,     0.00000000014906070100042267,     0.00000000014891764709445036,     0.00000000014850734665025554,     0.00000000014791843209586973,     0.00000000014720724768973943,        0.00000000014641111015908,     0.00000000014555556226944061,      0.0000000001446585605806437,     0.00000000014373300573912496
                              56,                                0,     0.00000000013120468414258416,     0.00000000015058459406049287,      0.0000000001577006465532115,      0.0000000001608313611713379,     0.00000000016221043048000343,     0.00000000016268814924538405,     0.00000000016265278975814583,      0.0000000001623044337221488,     0.00000000016175565724206917,      0.0000000001610741781569054,      0.0000000001603029105104081,     0.00000000015947019743549097,     0.00000000015859538898290786,      0.0000000001576920533119982,     0.00000000015676991236716861
                              57,                                0,     0.00000000015714865107911233,     0.00000000017040016820359696,      0.0000000001749456887322335,     0.00000000017674107675111836,     0.00000000017734335428429253,      0.0000000001773374789309537,      0.0000000001769885864239893,     0.00000000017643263069638409,     0.00000000017574582174189656,     0.00000000017497385935248932,     0.00000000017414562155517011,     0.00000000017328012706870908,     0.00000000017239032106864468,      0.0000000001714852503044716,      0.0000000001705713720432514
                              58,                                0,      0.0000000001727808425482857,     0.00000000017902468003810475,     0.00000000018075486784165573,       0.000000000181087877191698,     0.00000000018082324196033346,     0.00000000018025890895938671,      0.0000000001795292536753073,       0.000000000178702912680897,     0.00000000017781821917259183,     0.00000000017689806773598853,     0.00000000017595685696476536,     0.00000000017500401401863268,      0.0000000001740459081922152,     0.00000000017308694900298264,     0.00000000017213024630230637
                              59,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0
                              60,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0
                              61,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0
                              62,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0
