z,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value
                              42,     0.00000000002354621054095623,    0.000000000022856675607819015,    0.000000000022191357427031818,    0.000000000021549173224816905,    0.000000000020929102609190372,    0.000000000020330183107531643,     0.00000000001975150608337505,     0.00000000001919221299531443,    0.000000000018651491965007956,     0.00000000001812857462486755,    0.000000000017622733219179224,     0.00000000001713327793518258,    0.000000000016659554443089804,    0.000000000016200941626189708,     0.00000000001575684948409976,    0.000000000015326717193929113
                              43,     0.00000000002570312278193852,    0.000000000024969507708692297,    0.000000000024261058347859164,    0.000000000023576672466160044,    0.000000000022915310123866407,    0.000000000022275989303421976,    0.000000000021657781902368604,     0.00000000002105981005561669,    0.000000000020481242755902006,     0.00000000001992129274460884,    0.000000000019379213648069727,    0.000000000018854297337030172,     0.00000000001834587148924435,    0.000000000017853297337187538,     0.00000000001737596758466664,    0.000000000016913304477709664
                              44,    0.000000000028050571917515113,    0.000000000027272018833966655,     0.00000000002651949344333742,       0.000000000025791881575488,    0.000000000025088130683635557,    0.000000000024407245612521136,    0.000000000023748284711515117,       0.000000000023110356260341,     0.00000000002249261517855875,    0.000000000021894259992947314,     0.00000000002131453003954912,    0.000000000020752702879464126,    0.000000000020208091909557065,    0.000000000019680044151100843,    0.000000000019167938201043688,    0.000000000018671182332077136
                              45,     0.00000000003060380606594828,    0.000000000029779778093345536,    0.000000000028982533853072992,    0.000000000028210955436471024,    0.000000000027463985295625088,    0.000000000026740622196965763,    0.000000000026039917496623606,    0.000000000025360971708419644,    0.000000000024702931338263225,    0.000000000024064985961215978,    0.000000000023446365519745366,      0.0000000000228463378237794,    0.000000000022264206235083005,     0.00000000002169930752020001,    0.000000000021151009857747605,     0.00000000002061871098722546
                              46,    0.000000000033378398723279624,     0.00000000003250873058846566,     0.00000000003166647800534229,     0.00000000003085052814891533,      0.0000000000300598268064047,    0.000000000029293374499690036,    0.000000000028550222900391906,     0.00000000002782947152809038,    0.000000000027130264722339184,    0.000000000026451788864688353,     0.00000000002579326966066524,    0.000000000025153969037187764,     0.00000000002453318483652493,    0.000000000023930248005566637,    0.000000000023344520461225304,     0.00000000002277539330667653
                              47,    0.000000000036389895169946345,     0.00000000003547460339725841,    0.000000000034587230862996296,     0.00000000003372668152706286,    0.000000000032891917810623537,      0.0000000000320819556265055,      0.0000000000312958596027314,    0.000000000030532738874873825,     0.00000000002979174376599287,    0.000000000029072063272980738,    0.000000000028372919582215568,      0.0000000000276935497541612,    0.000000000027033245983230363,      0.0000000000263913376800401,     0.00000000002576718462273064,    0.000000000025160175205994153
                              48,     0.00000000003965334841037827,     0.00000000003869160344853355,     0.00000000003775820390445114,     0.00000000003685208338651377,    0.000000000035972233617882775,    0.000000000035117696850461874,     0.00000000003428755882859762,     0.00000000003348094354475075,     0.00000000003269701021946474,     0.00000000003193495181384088,     0.00000000003119399354066896,    0.000000000030473380988146656,    0.000000000029772393050372155,    0.000000000029090348420796872,     0.00000000002842659815264952,    0.000000000027780522782772285
                              49,     0.00000000004318274097627065,     0.00000000004217274725573357,    0.000000000041191510674415315,     0.00000000004023801431229732,     0.00000000003931129385884531,     0.00000000003841042588855332,     0.00000000003753451832074195,     0.00000000003668270635293907,     0.00000000003585415234332694,     0.00000000003504804714744763,     0.00000000003426361138105748,     0.00000000003350009216496927,    0.000000000032756761716868255,     0.00000000003203292643765545,     0.00000000003132792586955888,     0.00000000003064113015577151
                              50,     0.00000000004699030152950164,     0.00000000004592799800993717,     0.00000000004489500592546376,     0.00000000004389038522878928,    0.000000000042913228442331045,    0.000000000041962641598048826,    0.000000000041037737086029976,     0.00000000004013763872290646,    0.000000000039261489900334406,     0.00000000003840846013491484,     0.00000000003757774908460007,     0.00000000003676858741839679,     0.00000000003598023395186112,     0.00000000003521197865606242,     0.00000000003446314469384334,     0.00000000003373308720676239
                              51,     0.00000000009353819878641073,     0.00000000009110484342996092,     0.00000000008876357469936881,     0.00000000008651141179009538,     0.00000000008434508083180921,     0.00000000008226078610334852,     0.00000000008025439581309316,     0.00000000007832170781736021,      0.0000000000764586338265234,     0.00000000007466129525504965,     0.00000000007292606122543716,     0.00000000007124955315705834,     0.00000000006962862032643195,     0.00000000006806032166682323,     0.00000000006654192728207785,     0.00000000006507091039978107
                              52,     0.00000000010956288838585443,     0.00000000010644566070850614,     0.00000000010347177259921794,     0.00000000010063964066341413,     0.00000000009794346335107157,     0.00000000009537426272685089,     0.00000000009292206358954456,     0.00000000009057721152011213,     0.00000000008833089778709491,     0.00000000008617527496619026,     0.00000000008410340457096677,     0.00000000008210915038475919,      0.0000000000801870532983383,     0.00000000007833220970329552,     0.00000000007654019799870117,     0.00000000007480702936797052
                              53,     0.00000000012010831806770092,     0.00000000011617297821398323,     0.00000000011249950323618959,     0.00000000010907925295796214,      0.0000000001058865695272084,     0.00000000010289180107026435,     0.00000000010006820959154638,     0.00000000009739356374310839,     0.00000000009484978813512991,     0.00000000009242217769995225,     0.00000000009009865267658856,     0.00000000008786916115932108,     0.00000000008572522032661934,     0.00000000008365955786097768,     0.00000000008166585366903905,     0.00000000007973856869266785
                              54,     0.00000000013150293533706623,     0.00000000012589112240101993,      0.0000000001209346313514803,     0.00000000011653455499344543,     0.00000000011256915302864172,     0.00000000010894106412014285,     0.00000000010557997694209427,     0.00000000010243560101293286,     0.00000000009947131626316405,     0.00000000009665977296388657,     0.00000000009398000755067351,     0.00000000009141555763090452,     0.00000000008895321073749713,     0.00000000008658214589627509,     0.00000000008429333344744402,     0.00000000008207912805055821
                              55,     0.00000000014373300573912496,     0.00000000013493584736453665,      0.0000000001279463705059688,       0.000000000122158326689377,     0.00000000011715195438450315,     0.00000000011268045469471578,     0.00000000010859588243284731,     0.00000000010480483585947917,     0.00000000010124520699350338,     0.00000000009787377792601111,     0.00000000009465930123751243,     0.00000000009157845312010173,     0.00000000008861336111207305,     0.00000000008575002832336017,      0.0000000000829772867076124,     0.00000000008028609181609357
                              56,     0.00000000015676991236716861,      0.0000000001424789259003899,     0.00000000013264940645221918,     0.00000000012495601739321372,     0.00000000011842294349816478,      0.0000000001126073144421891,     0.00000000010728107225979276,     0.00000000010231413925543682,     0.00000000009762635974655338,     0.00000000009316538988153592,     0.00000000008889553195421046,      0.0000000000847916508496419,     0.00000000008083564555452601,     0.00000000007701428960454379,     0.00000000007331784070498663,     0.00000000006973910902263595
                              57,      0.0000000001705713720432514,     0.00000000014621034674422444,     0.00000000013112766056525908,     0.00000000011928768520038793,     0.00000000010910458042446293,     0.00000000009998945851073815,     0.00000000009166853517288123,     0.00000000008399363891028775,     0.00000000007687522723075697,     0.00000000007025432494075237,     0.00000000006408920198863414,     0.00000000005834841407841562,    0.000000000053006883213803405,     0.00000000004804355357392353,     0.00000000004343991945265995,     0.00000000003917906683712936
                              58,     0.00000000017213024630230637,      0.0000000001498831335708451,     0.00000000013674581935986293,     0.00000000012599636337850263,     0.00000000011637727107762071,      0.0000000001074888403774263,     0.00000000009916412861067568,     0.00000000009132120211574764,     0.00000000008391546450869895,     0.00000000007692077562244976,     0.00000000007032077755545519,     0.00000000006410442509300252,      0.0000000000582634593076905,     0.00000000005279086911151259,    0.000000000047679899805905434,     0.00000000004292339150389076
                              59,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0
                              60,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0
                              61,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0
                              62,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0
